\begin{table}
Cell & Protocol & QC1.Rseal & QC1.Cm & QC1.Rseries & QC2.raw & QC2.subtracted & QC3.raw & QC3.E4031 & QC3.subtracted & QC4.Rseal & QC4.Cm & QC4.Rseries & QC5.1.staircase & QC6.subtracted & QC6.1.subtracted & QC6.2.subtracted \\ 
O23 & staircaseramp & True & True & True & True & False & True & True & True & True & True & True & True & True & True & True \\ 
O24 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
P01 & staircaseramp & False & False & True & True & True & True & True & True & True & False & True & False & False & True & True \\ 
P02 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
P03 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & False & False \\ 
P04 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
P05 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
P07 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
P08 & staircaseramp & True & True & True & False & False & True & True & True & True & True & True & True & True & True & True \\ 
P09 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
P10 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
P11 & staircaseramp & True & True & True & True & False & True & True & True & True & True & True & True & True & True & True \\ 
P12 & staircaseramp & True & True & True & False & False & True & True & True & True & True & True & True & True & True & True \\ 
P13 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
P14 & staircaseramp & True & True & True & False & False & True & True & True & True & True & True & True & False & False & False \\ 
P16 & staircaseramp & True & True & True & True & True & True & False & False & True & True & True & False & False & False & False \\ 
P17 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
P18 & staircaseramp & False & True & True & True & False & True & True & True & True & True & True & False & False & False & False \\ 
P19 & staircaseramp & True & True & True & True & True & True & False & False & True & True & True & True & False & False & False \\ 
P21 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
P22 & staircaseramp & False & True & True & True & False & True & True & True & True & True & True & False & False & True & False \\ 
P23 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
P24 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
\end{table}
