\begin{table}
Cell & Protocol & QC1.Rseal & QC1.Cm & QC1.Rseries & QC2.raw & QC2.subtracted & QC3.raw & QC3.E4031 & QC3.subtracted & QC4.Rseal & QC4.Cm & QC4.Rseries & QC5.1.staircase & QC6.subtracted & QC6.1.subtracted & QC6.2.subtracted \\ 
O07 & staircaseramp & False & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
O08 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
O09 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
O10 & staircaseramp & True & True & True & False & False & True & True & True & True & True & True & True & True & True & True \\ 
O11 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
O12 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
O13 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
O14 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
O15 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
O16 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
O17 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
O18 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
O19 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
O20 & staircaseramp & True & True & True & True & False & True & True & True & True & True & True & True & False & False & False \\ 
O21 & staircaseramp & True & True & True & True & False & True & True & True & True & True & True & False & False & False & False \\ 
O22 & staircaseramp & True & True & True & True & False & True & True & True & True & True & True & True & True & True & True \\ 
O23 & staircaseramp & True & True & True & True & True & False & True & False & True & True & True & False & False & True & True \\ 
O24 & staircaseramp & True & True & False & True & True & True & True & True & False & True & False & True & True & True & True \\ 
P01 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
P02 & staircaseramp & False & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
P04 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
P05 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
P06 & staircaseramp & False & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
P07 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & False & False & True & True \\ 
P08 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
P09 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
P11 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
P12 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
P13 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
P15 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
P16 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
P17 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
P18 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
P19 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
P20 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
P23 & staircaseramp & False & True & True & True & True & True & True & True & True & True & True & False & False & True & True \\ 
P24 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
\end{table}
