\begin{table}
Cell & Protocol & QC1.Rseal & QC1.Cm & QC1.Rseries & QC2.raw & QC2.subtracted & QC3.raw & QC3.E4031 & QC3.subtracted & QC4.Rseal & QC4.Cm & QC4.Rseries & QC5.1.staircase & QC6.subtracted & QC6.1.subtracted & QC6.2.subtracted \\ 
N12 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
N13 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
N14 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & False & False & False \\ 
N15 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
N16 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
N17 & staircaseramp & True & True & True & True & False & True & True & True & False & True & True & True & True & True & True \\ 
N18 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
N19 & staircaseramp & True & True & True & True & True & False & True & True & False & True & True & True & True & True & True \\ 
N20 & staircaseramp & True & True & True & False & False & True & True & True & False & False & True & False & False & True & True \\ 
N21 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
N22 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
N23 & staircaseramp & False & True & True & True & False & True & True & True & True & True & True & False & False & False & False \\ 
N24 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
O02 & staircaseramp & True & True & True & True & False & True & True & True & True & True & True & False & False & True & True \\ 
O03 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
O04 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
O05 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
O06 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
O07 & staircaseramp & True & True & True & True & False & True & True & True & False & True & True & True & False & True & True \\ 
O08 & staircaseramp & True & True & True & True & False & True & True & True & True & True & True & True & True & False & False \\ 
O09 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
O10 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
O11 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
O12 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
O13 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
O14 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
O15 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
O16 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
O17 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
O19 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
O20 & staircaseramp & True & True & True & True & False & True & True & True & True & True & True & True & True & True & False \\ 
O21 & staircaseramp & True & True & True & False & False & True & True & True & True & True & True & False & False & False & False \\ 
O23 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
O24 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
P01 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
P02 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & False & True & True \\ 
P03 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
P04 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
P05 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
P06 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
P07 & staircaseramp & False & True & True & True & True & True & True & True & True & True & True & False & False & False & False \\ 
P08 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
P09 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
P10 & staircaseramp & True & True & True & True & True & True & True & True & True & True & False & True & True & True & True \\ 
P11 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
P12 & staircaseramp & True & True & True & True & True & True & True & True & False & True & True & True & True & True & True \\ 
P13 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
P14 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
P15 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
P16 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
P17 & staircaseramp & True & True & True & False & False & True & True & True & True & True & True & True & False & True & True \\ 
P18 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
P19 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
P20 & staircaseramp & True & True & True & True & True & True & False & True & True & True & True & True & True & True & True \\ 
P21 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
P22 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
P23 & staircaseramp & True & True & True & True & False & True & True & True & True & True & True & False & False & True & True \\ 
P24 & staircaseramp & True & True & True & True & True & True & True & True & True & True & True & True & True & True & True \\ 
\end{table}
